調査年月日,現状判断,分野,地区,業種,理由
2022-07-01,やや悪くなっている,家計,県南,百貨店・スーパー,値上があらゆる部分に影響を及ぼし、節約志向に拍⾞が掛かっている。
2022-07-01,やや悪くなっている,家計,県南,娯楽業,多⽅面の値上げ、⾃由に使えるお⾦が減っている。週別の来店客数の差が目に付く。
2022-07-01,やや悪くなっている,雇用,津軽,⼈材派遣,私たちが生活する上で必要不可⽋な、電気料⾦、水道料⾦、ガス料⾦等の水道光熱費、そして⾷料品までもが⾼騰し生活を圧迫している。
2022-07-01,やや悪くなっている,家計,津軽,百貨店・スーパー,物価の上昇に対して、お客様の買上点数の減少と客単価の低迷。
2022-07-01,やや悪くなっている,家計,県南,商店街,コロナ禍の上に、更に生活に密接な⾷品や光熱費等が値上がりし、下がる⾒込みがないから。
2022-07-01,変わらない,家計,県南,美容院,来客の会話や買物などの印象からあまり変化は感じられない。
2022-07-01,変わらない,家計,県南,⼀般飲⾷店,景気は良くなりそうな気配はするが、コロナが減ったと思うとまた増加し、また、⾃粛ムードになったり、天候変化が著しく暑すぎたり、急に寒くなったりマイナス要因が抜けきらない感がする。なんと⾔っても物価上昇、利益がない中消費税だけはしっかり要求される。これが⼀番の負担、ますます疲弊する。結果撤退せざるを得ない状態になるかも。
2022-07-01,変わらない,家計,県南,観光名所等,客⼊数、売上共に⼤きな変化はみられない。
2022-07-01,変わらない,家計,県南,コンビニ,⼈手不⾜、コロナ何も変わっていない。
2022-07-01,変わらない,家計,下北,⼀般飲⾷店,コロナの影響はあるし、物価は上がるし良くなる要素がみあたらない。
2022-07-01,変わらない,企業,津軽,広告・デザイン,物価⾼に対しての給与が変わっていないため、家計を圧迫しているのがみてとれる。お付き合いのある企業様も飲⾷店等は多少賑わっているように⾒えるが、その実、コロナ対策補助⾦がなくなってしまったからこそ苦しくなっている面もある。よくなっているよりか変わらない、むしろ悪くなっていると感じている。
2022-07-01,変わらない,企業,津軽,電気機械製造,特に⼤きな変化が⾒られない。
2022-07-01,変わらない,企業,県南,紙・パルプ製造,新型コロナの感染再拡⼤とロシア侵攻問題、円安による物価⾼の影響。
2022-07-01,変わらない,雇用,東青,新聞社求⼈広告,新型コロナウイルス感染の収束がいまだ確かなものになっていないので経済の回復に勢いがつかない。また燃料⾼騰による負担増、各種商品の値上げ実施や値上げ予告が相次ぎ、消費⾏動を抑える⽅向に進んでいる。
2022-07-01,変わらない,企業,県南,広告・デザイン,円安、ウクライナとロシアの戦争と、コロナがおちついてきたところに新たな要因があり、経済が安定しない。また、⻑いコロナの影響が尾を引いて、コロナがおちついたから急に仕事が増えたということはない。
2022-07-01,変わらない,雇用,東青,⼈材派遣,あまり変化がなく、今後の感染拡⼤が懸念されるため。
2022-07-01,やや悪くなっている,家計,東青,住宅建設販売,⽊材、建築資材⾼騰、すべての物価が上がりつづけており住宅が⾼く、すぐに決めることが難しいから。
2022-07-01,やや悪くなっている,家計,東青,百貨店・スーパー,⾷品、ガソリン、電気料の値上げ、⾼騰もあり、⾷費に使えるお⾦が減っている。お客様の買い上げ点数が落ち込んでいる。
2022-07-01,やや悪くなっている,家計,東青,タクシー,せっかくコロナ禍も落ち着いてきたかのように⾒えた昨今ではありましたが、ここのところまた再び感染者の増加がメディアなどで取り上げられると、地元の⼈たちはまた再び家に引きこもり気味なってしまっていることや、やはり夜の街も以前よりは⾃由に出歩いてはいるものの家に帰る時間もやや早めで深夜までタクシーを走らせてもそれほどまでには売上も向上しないからです。
2022-07-01,やや悪くなっている,家計,津軽,卸売業,物価⾼のため仕⼊値が⾼騰。
2022-07-01,やや悪くなっている,家計,津軽,美容院,物価⾼や値上げラッシュの影響で財布の紐が固くなったように感じる。
2022-07-01,やや悪くなっている,家計,津軽,都市型ホテル,仕⼊価格の上昇が止まらないため。
2022-07-01,変わらない,企業,県南,経営コンサルタント,宿泊歓光、飲⾷業は、県の宿泊キャンペーン等により、回復傾向にあるが、原材料価格、エネルギー価格の上昇がすべての業種に⼤きな影響を及ぼしている。
2022-07-01,やや悪くなっている,家計,津軽,コンビニ,客数が減っている。
2022-10-01,やや良くなっている,家計,津軽,美容院,社会がコロナに慣れて外出する人が増えているように感じる。人出の混み具合がコロナ前に戻っているかのようだ。
2022-10-01,やや良くなっている,家計,津軽,スナック,コロナの⾏動制限がなくなり、７月から増えたコロナも少し落ち着いてきているので人流も少しずつ増えてきているような気がする。
2022-10-01,やや良くなっている,家計,津軽,観光名所等,コロナ禍の悪影響（東北六県で平均人⼝比較値が最多発症）、8月大雨洪水災害被害影響（奥⽻線不通、五能線不通、津軽線不通、⼗和⽥湖や⻄目屋⽩神の交通、住宅や農作物(リンゴ・⽶・嶽キミ等)の冠水の影響）がある一⽅で、３カ月前と比べると雲泥で観光客が良くなっている。
2022-10-01,やや良くなっている,家計,津軽,旅⾏代理店,コロナ第7波も落ち着き、⾏動制限が無くなった影響。
2022-10-01,やや良くなっている,家計,県南,一般飲⾷店,当然、コロナが落ち着きつつあることが大きな要因と思われます。結果人出が有り客数増につながっている。
2022-10-01,やや良くなっている,家計,県南,卸売業,以前よりも業務店からの注文が増えたように感じる。
2022-10-01,やや良くなっている,家計,津軽,商店街,街に人が出ている。コロナも8月〜9月より落ち着いているし、前ほど気にしていない。コロナ補助⾦のイベントや冬のイベントもあるので、景気は戻っている。
